,Unnamed: 0,Unnamed: 0.1,APOGEE_ID_1,source_id,LOGG,TEFF,ALPHA_M,M_H,C_FE,N_FE,G,BP,RP,J,H,K,LOGG_ERR,TEFF_ERR,ALPHA_M_ERR,M_H_ERR,C_FE_ERR,N_FE_ERR,G_ERR,BP_ERR,RP_ERR,J_ERR,H_ERR,K_ERR,age,age_68U,age_68L,ageErr,logAge,logAgeErr,distKpc,distKpc_68u,distKpc_68l,distErrKpc,logDistKpc,logDistKpcErr,LOGG_NORM,LOGG_ERR_NORM,TEFF_NORM,TEFF_ERR_NORM,ALPHA_M_NORM,ALPHA_M_ERR_NORM,M_H_NORM,M_H_ERR_NORM,C_FE_NORM,C_FE_ERR_NORM,N_FE_NORM,N_FE_ERR_NORM,G_NORM,G_ERR_NORM,BP_NORM,BP_ERR_NORM,RP_NORM,RP_ERR_NORM,J_NORM,J_ERR_NORM,H_NORM,H_ERR_NORM,K_NORM,K_ERR_NORM
0,227,302,2M19412154+3843123,2076159569965114624,2.8788552000000003,4841.8115,0.064925514,-0.28775343,-0.039784163,0.17662983,10.5688,11.106753999999999,9.905801,9.026,8.487,8.411,0.060723357,77.41837,0.015300801000000001,0.03707429,0.04020546,0.058407564,0.000205008299883902,0.0009405655179051119,0.0006253291647906334,0.021,0.017,0.018000000000000002,7.3244,9.2231,5.8939,1.6646,0.8647720539596887,0.09723707719886072,0.6052862999999999,0.6140436,0.5963482,0.008847699999999974,-0.21803915576155275,0.006349648234196259,0.7854632680441368,0.2775221158404023,0.4271059164524526,0.5653632122550483,0.5743304978021881,0.2705149873689406,-1.4067414212914147,0.17582832798112352,0.3918661911141767,0.4423211823735973,-1.202557305767842,0.4844529409374314,-1.5050261539379066,0.0002240480346852758,-1.5311425439420079,0.0010067202991332117,-1.4873259981749478,0.0006979419715832445,-1.4534555788378722,0.02411546227981727,-1.4744158029233512,0.019798535810302633,-1.42839354704689,0.020972816655872483
1,365,464,2M19282346+3924283,2053168816185494144,2.5794022,4972.5083,0.0009669587,0.0054543130000000006,-0.22655484,0.42195517,11.217482,11.782956,10.539677000000001,9.651,9.18,9.025,0.043904692,83.0326,0.012125778,0.034124207000000004,0.037716217,0.05469937,0.00047373588196841787,0.0016149328435288712,0.0009704993497905432,0.021,0.022000000000000002,0.018000000000000002,1.3396,1.3641,1.3044,0.029850000000000043,0.1269751388678292,0.009717709395425649,1.2681076,1.2778791,1.2583456000000002,0.00976675,0.103156105362475,0.003344916168040661,-0.5831176909228722,0.20065628155507254,1.3815455756632569,0.6063622555975865,-0.5564434910311539,0.21438123942064063,-0.016175959274233143,0.1618372802416918,-1.6628951941145271,0.41493572510050064,0.8322576104898411,0.4536958717183395,-0.7960991138228515,0.0005177331521456818,-0.8073798004058854,0.0017285193262649985,-0.7798447385611823,0.001083193088938772,-0.7357334871766441,0.02411546227981727,-0.6673343137151325,0.025621634578038704,-0.7129874677854612,0.020972816655872483
2,2924,3184,2M19045044+5011175,2133605238575768064,3.0563083,4862.714,0.206148,-0.37506044,0.008855075,0.08408895,12.846565,13.349917999999999,12.205153999999999,11.378,10.85,10.779000000000002,0.07053336,88.794464,0.01793929,0.038354594,0.048813824000000006,0.067364424,0.00019259533959758995,0.0014652512276369654,0.0008349496168436055,0.027000000000000003,0.03,0.021,9.1664,11.637,7.3282,2.1544000000000003,0.9621988049055372,0.10042186040316793,1.2293888000000002,1.2487754999999998,1.2116577,0.0185589,0.08968925228544562,0.006552211527268655,1.596471786141027,0.32235647486572255,0.5797506252491016,0.6484394259076398,3.0711147522017055,0.31716292550682557,-1.8208031764681485,0.18190029083267223,0.92697175294361,0.5370262732438998,-1.9701240112195182,0.5587442975939912,0.9842817034215805,0.0002104822456008848,0.8697946476685738,0.0015683098371258868,1.0790263431925866,0.0009319034111380524,1.247476196501662,0.031005594359765062,1.2775806747087142,0.03493859260641641,1.3306969996812255,0.024468286098517898
3,2501,2743,2M19425864+4750350,2080649799347029632,3.0529745,4686.2637,0.08037111,0.21296999,0.014722332,0.28553832,11.430192,12.021005,10.728574,9.816,9.27,9.157,0.049825437,69.45336,0.010289934,0.02599202,0.025418654,0.03847182,0.00027764672316799016,0.0016000217577494258,0.0008484434938216268,0.021,0.018000000000000002,0.016,9.4485,11.7179,7.4989,2.1095,0.975362867405554,0.09692611262137728,0.6509855999999999,0.6614293000000001,0.6415639,0.009932700000000013,-0.18642861805194225,0.006621755314433321,1.5812354211655406,0.2277156827629386,-0.7088131666696209,0.5071971253270545,0.8474054307318928,0.18192389836566283,0.9679867722785732,0.12326961399535695,0.9915204996444253,0.27964383672330495,-0.2992318687824056,0.3190988472351884,-0.5636340990654313,0.0003034326058887515,-0.5525875972831054,0.0017125594675943144,-0.5690131445313396,0.0009469641881377868,-0.5462548549780788,0.02411546227981727,-0.5625185358958834,0.02096315556384985,-0.5591868123090633,0.018642503694108872
4,2001,2211,2M19430881+4544039,2080005141938797440,2.613571,4663.5977,-0.0046732146,0.18186009,-0.15110435,0.33191565,11.439212,12.064994,10.711782000000001,9.744,9.162,9.023,0.050231382000000005,68.56801,0.010547116,0.026089456,0.025380793999999998,0.038461300000000004,0.0003140328759398958,0.0018416772255436253,0.0008503115026825547,0.021,0.017,0.012,3.6928,4.298,3.3497,0.4741500000000001,0.5673557871396187,0.05413024895163676,1.2434287,1.2632826,1.2254623,0.018910150000000046,0.09462088724621427,0.006600279581860193,-0.42695706113872717,0.2295709608779946,-0.8743361887762995,0.5007316789482428,-0.6561605848622636,0.18647082277056942,0.8204451281726455,0.12373171344392815,-0.8328251004638816,0.27922731916661825,0.08543806731227149,0.31901159064392465,-0.5537763846509146,0.00034319804964356705,-0.5055046260327833,0.0019712117998282245,-0.5877550204052227,0.0009490491089454827,-0.6289364399374534,0.02411546227981727,-0.6882974692789811,0.019798535810302633,-0.7153177807472255,0.013981877770581654
5,1811,2015,2M19163704+4456013,2127149937091515776,2.561172,4600.838,0.17103471,-0.11691855,0.08137588,0.18235388,13.002666,13.611172,12.280242,11.289000000000001,10.755,10.640999999999998,0.057293005,68.97648000000001,0.013718963999999998,0.029319663,0.029907502000000002,0.044451967,0.0003586444319436666,0.0011894900871434186,0.0007874972450128138,0.022000000000000002,0.017,0.012,13.7009,16.3997,11.5319,2.4338999999999995,1.136749096513753,0.0764675179292027,1.9637623,1.9883316,1.9426738000000001,0.022828899999999968,0.2930889182544706,0.005044465807899717,-0.6664346207855234,0.261844482189197,-1.3326515161613044,0.5037146132480714,2.4503190696206465,0.24254843737755624,-0.5965408399382485,0.13905127575632634,1.724810857738956,0.3290279888970485,-1.1550800157275845,0.3687002961397885,1.1548802708074488,0.00039195281446312454,1.1494239770698274,0.0012731530058768532,1.1628335118215913,0.0008789409014445017,1.1452725706491047,0.025263817626475237,1.1669417981217303,0.019798535810302633,1.1699054053195326,0.013981877770581654
6,2112,2323,2M19521782+4615586,2079529156482334848,2.5900548,4921.6553,-0.0074331537,-0.07275654,-0.18520103,0.313909,12.897192,13.512151999999999,12.164964,11.144,10.659,10.53,0.046520818,87.9797,0.013751115,0.03397206,0.041138146,0.057928514,0.00028971067563610115,0.0011777604524432215,0.0008221841035815912,0.022000000000000002,0.018000000000000002,0.016,1.8209,2.2639,1.4962,0.38385,0.2602860959098593,0.08993379453339201,1.9975542,2.026462,1.9701531000000003,0.02815445,0.3004985719367552,0.00611924397232097,-0.5344324363971481,0.21261268282625206,1.0101813189266966,0.6424894479854777,-0.704955735572056,0.24311686038749533,-0.38709832927693416,0.16111570869932795,-1.2079404159611842,0.45258214629002314,-0.06391544020485429,0.480479531237344,1.039610584537297,0.00031661697375360155,1.0434393942603302,0.0012605983660040176,1.034169507117587,0.0009176555749646903,0.9787610453836982,0.025263817626475237,1.0551383017811977,0.02096315556384985,1.0405730359416534,0.018642503694108872
7,407,513,2M19035057+3946161,2100666889566326144,2.5213678,4658.55,0.012701206000000001,-0.057033956,-0.05267533,0.25026667,12.364121,13.016154,11.605021,10.572000000000001,9.942,9.812000000000001,0.05788224,73.11679000000002,0.013328386499999999,0.0291878,0.031141723,0.04567684599999999,0.00019970915508205067,0.0017950087980700413,0.0006793307598307319,0.02,0.02,0.018000000000000002,5.7203,7.3251,4.4906,1.41725,0.7574188058783455,0.10625459294858296,1.8895717,1.9197805000000001,1.8599444,0.029918049999999995,0.2763633759162036,0.0068758070828307824,-0.8483505481828592,0.2645374450292985,-0.9111980328902979,0.5339500594520112,-0.3489844331593781,0.23564310820694015,-0.31253248711885734,0.13842590300306323,0.25004375631016,0.34260629622223077,-0.5917873770760873,0.37885987468072024,0.4570316842422806,0.00021825674243496277,0.5125553192821024,0.0019212609432723469,0.4092062983008635,0.0007582141959301535,0.3219017870953431,0.022967106933159304,0.22010593848784482,0.023292395070944275,0.20399068266851994,0.020972816655872483
8,1987,2197,2M19010868+4542564,2106417507178996736,2.514297,4866.324000000001,0.03164497,-0.05084208,-0.0503792,0.2702248,12.52915,13.065733,11.866285000000001,11.003,10.501,10.397,0.04267241,78.00678,0.012680691000000001,0.03311762,0.035421714,0.05187474,0.0002195207999144965,0.002275752299831791,0.00104406098082932,0.022000000000000002,0.016,0.013999999999999999,2.8176,3.0539,2.6206,0.21665,0.4498793386232017,0.03322703764460255,2.5742133,2.591132,2.5579376000000003,0.01659719999999993,0.41064452981584376,0.002799795999097854,-0.8806660108586851,0.1950244205242003,0.6061133760567144,0.5696601945826664,-0.014062615721180451,0.22419198613814,-0.28316692936585797,0.1570634461594333,0.2753046770031079,0.38969270388100036,-0.42624760599247286,0.43026739402048353,0.6373874217271289,0.00023990835405803313,0.5656214638095913,0.0024358175931672686,0.7008081002490854,0.0011652966476577594,0.8168429415049252,0.025263817626475237,0.8711283807207364,0.01863391605675542,0.8856072239843745,0.01631219073234526
9,2922,3182,2M19474410+5000056,2087241646435921536,2.496403,4796.15,0.0064390674,0.05182397,-0.09025686,0.36955014,11.662681,12.298202,10.923731,9.9,9.355,9.22,0.039740738,74.54982,0.011690532,0.030134143,0.031124175,0.046170194000000005,0.000195806098870488,0.0013550721795985154,0.0008467626674713014,0.021,0.018000000000000002,0.016,4.9956,5.9552,3.2539,1.35065,0.6985876569344022,0.13124607476780648,1.4640534,1.4740343,1.4514431,0.011295600000000036,0.16555691750269233,0.0033537871563400212,-0.9624464160633609,0.18162588894449755,0.09365363224156081,0.5444150491444814,-0.45969774446128675,0.2066861804369716,0.20373652615349047,0.14291402421554336,-0.1634102070323516,0.34241324154487374,0.3975918041327347,0.3829518770368809,-0.30955314934074596,0.0002139911977035446,-0.2558939151881375,0.0014503813333821734,-0.35119464346418533,0.0009450881853493547,-0.44979300585881016,0.02411546227981727,-0.4635258568443693,0.02096315556384985,-0.48578195401350893,0.018642503694108872
10,2506,2748,2M19522994+4749092,2086455087605596672,2.547371,4880.8076,-0.014880928,0.09184497,-0.13336644,0.31610358,11.811296,12.39065,11.117224,10.187999999999999,9.687999999999999,9.559,0.04072821,78.36861400000002,0.011324375,0.030943299,0.03282312,0.04830252,0.00016447029878574604,0.0017319091082934612,0.000644530869226001,0.022000000000000002,0.018000000000000002,0.015,1.9651,2.0648,1.7239,0.17045,0.2933846556494368,0.039182960936492484,1.7235643,1.7438367,1.7080083,0.01791420000000005,0.2364274900150929,0.004507918297013844,-0.7295089122927169,0.18613890226115515,0.7118827770530989,0.5723025601161063,-0.836630840077449,0.20021260064006755,0.39353990510242104,0.1467515231010485,-0.6376811243960426,0.3611042193669832,-0.04571281947712682,0.40063814112653456,-0.14713582919512808,0.00017974514801554156,-0.1569435747359827,0.0018537231297358952,-0.13523336497052685,0.000719373365169159,-0.11906666602131792,0.025263817626475237,-0.075707478913149,0.02096315556384985,-0.09079390699457882,0.01747734721322707
11,2849,3108,2M19413366+4931288,2134923381222242560,2.8645027,4888.2754,0.017087162,-0.07381461,-0.12675327,0.35219672,12.292876,12.822884,11.638879,10.748,10.279000000000002,10.203,0.06117098,85.78893000000002,0.013711383999999998,0.033390857,0.039715476,0.056245237999999996,0.00014877170787852556,0.0013518300545989348,0.0007676189948990776,0.022000000000000002,0.018000000000000002,0.013999999999999999,6.7432,8.6076,5.4051,1.6012499999999998,0.8288660408286899,0.10103917180875888,1.128363,1.1441443999999998,1.1105291000000002,0.016807649999999966,0.0524488368246225,0.0064754480600022965,0.7198684728222681,0.279567873654135,0.7664178879896693,0.6264909095957909,-0.27144164099178314,0.24241442455010645,-0.3921163263575792,0.15835929848330998,-0.5649262007205617,0.4369306134751406,0.253656416683218,0.4665178462643258,0.3791699477165286,0.00016258858195415416,0.30569165214827837,0.0014469111731569987,0.44699586674643,0.0008567544021459265,0.5240123281071432,0.025263817626475237,0.6125827954332577,0.02096315556384985,0.6595668666933034,0.01631219073234526
12,2436,2677,2M18553980+4741393,2131629961639115776,2.5468497,4664.677,0.020700693,-9.616464400000001e-05,-0.11659082,0.38189918,11.508507,12.101802000000001,10.805162,9.854,9.328,9.187999999999999,0.053588785,68.96645,0.012183544,0.028762635,0.02847609,0.042789742,0.0003062217421501145,0.0017341146266258713,0.0008735659718361878,0.021,0.018000000000000002,0.013000000000000001,4.6939,5.5597,4.0907,0.7345000000000002,0.671533833044678,0.06662686350901542,1.342356,1.3560597,1.3289236999999998,0.013567999999999985,0.1278677083308864,0.004389381453024235,-0.731891393863813,0.24491519792814506,-0.8664543835279257,0.5036413671564923,-0.20755516257655016,0.21540253031648027,-0.04249962464020848,0.13640951776504265,-0.45312380125012747,0.3132802807921355,0.5000190984084207,0.35491321558717853,-0.47804575046533077,0.00033466147246471464,-0.4661077312231289,0.0018560837734476624,-0.4835317968997863,0.0009750038715937952,-0.5026173518050778,0.02411546227981727,-0.4949705901901453,0.02096315556384985,-0.5230669614017288,0.01514703425146346
13,1933,2142,2M19554378+4527330,2079245276320641280,2.5232513,4857.884,-0.0052882824,0.007435818,-0.0021409458,0.32193607,11.820183,12.577065,10.990992,9.828,9.227,9.079,0.041587148,77.47853,0.012108333999999998,0.03195088,0.0338827,0.04980224,0.00025688375219101717,0.0014433987753903474,0.0007749414303437341,0.027000000000000003,0.03,0.02,2.249,2.4269,2.0184,0.20424999999999985,0.3519894554356322,0.04002232208056762,1.3403429999999996,1.3504701,1.3317726,0.009348749999999996,0.1272159505629448,0.0030274488609906697,-0.8397424452878663,0.19006448053799058,0.5444785791547206,0.5658025427505013,-0.6670348559640209,0.2140728331195807,-0.006778484338469408,0.15153007132235088,0.8059988074366895,0.37276121019408526,0.0026639101787816265,0.41307734788034955,-0.1374234668889407,0.00028074131561293036,0.04258294520374657,0.0015449203901987789,-0.2761233408704894,0.0008649271139252431,-0.5324745908181847,0.031005594359765062,-0.6125971852984128,0.03493859260641641,-0.6500690178178434,0.02330312961763609
14,7,10,2M19265417+3702187,2051703785658841600,3.0057554,4725.7114,-0.0059442353000000005,0.26675865,-0.05527991,0.49632612,10.14762,10.730017,9.466419,8.538,8.046,7.942,0.04913313,71.02375,0.009859969,0.02582868,0.02549116,0.038499158,0.0005158959597528766,0.0007682159202093697,0.0012528055450700124,0.02,0.02,0.018000000000000002,7.2086,9.0134,5.7637,1.6248500000000003,0.8578509275054726,0.09709363851441356,0.3870614,0.3930844,0.3814433,0.005820549999999997,-0.4122201368775408,0.006527908859375514,1.36543140130413,0.2245516530889678,-0.4207384062726595,0.5186652140364036,-0.6786319671517372,0.17432220636639517,1.2230845813571862,0.12249495859150601,0.22138941669592294,0.280441512950593,1.449116506502191,0.31932559825153534,-1.9653224019541278,0.0005638087626216266,-1.934377383104812,0.0008222484731468688,-1.9777287438406854,0.0013982804918899615,-2.013852988006959,0.022967106933159304,-1.9880131142376731,0.023292395070944275,-1.9748519365804558,0.020972816655872483
15,903,1043,2M19080585+4131023,2100910774992571264,2.9438756,4976.906,0.047728865999999995,-0.24100892,-0.19483733,0.39848268,12.615949,13.137259,11.960416,11.105,10.616,10.504000000000001,0.06212234,85.82973,0.014995486499999999,0.03884252,0.045240275999999996,0.0642899,0.0001606568656575824,0.0014878492030390154,0.0005838184949136237,0.021,0.021,0.019,4.3435,5.4529999999999985,3.5075,0.9727499999999992,0.6378398258490054,0.09581890899321184,1.472001,1.492797,1.4504407,0.021178149999999958,0.16790810503839196,0.0062503879359149936,1.0826240291132136,0.283915845393015,1.4136606640916718,0.626788859798824,0.27029732878651896,0.2651170903496241,-1.1850511600457667,0.18421432605110846,-1.3139543655517798,0.49771181255550556,0.6375684977642282,0.5332431109020976,0.7322477048164505,0.00017557754993169502,0.6421782530444129,0.0015924972436632077,0.805869529375133,0.0006516111103233167,0.933975186864038,0.02411546227981727,1.0050596523786663,0.024457014824491488,1.010278967438729,0.022137973136754287
